Date,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,REP,PIRATEN,Rechte,Non-Voters,FW,NPD,KPD/DKP,DRP,GB/BHE,DP,BP,Zentrum,Other,Surveyed,Time,Institute
2017-09-06,38 ,23 ,8 ,8 ,9 ,9 ,,,,28 ,,,,,,,,,5 ,2503,28.08.–01.09.,Forsa
2017-08-30,38 ,24 ,7 ,8 ,9 ,9 ,,,,26 ,,,,,,,,,5 ,2501,21.08.–25.08.,Forsa
2017-08-23,38 ,24 ,7 ,8 ,9 ,9 ,,,,24 ,,,,,,,,,5 ,2501,14.08.–18.08.,Forsa
2017-08-16,39 ,23 ,8 ,8 ,9 ,8 ,,,,26 ,,,,,,,,,5 ,2507,07.08.–11.08.,Forsa
2017-08-09,40 ,23 ,8 ,7 ,8 ,8 ,,,,24 ,,,,,,,,,6 ,2503,31.07.–04.08.,Forsa
2017-08-02,40 ,22 ,8 ,8 ,8 ,8 ,,,,23 ,,,,,,,,,6 ,2501,24.07.–28.07.,Forsa
2017-07-26,40 ,22 ,8 ,8 ,9 ,7 ,,,,23 ,,,,,,,,,6 ,2507,17.07.–21.07.,Forsa
2017-07-19,40 ,22 ,8 ,8 ,9 ,7 ,,,,23 ,,,,,,,,,6 ,2502,10.07.–14.07.,Forsa
2017-07-11,39 ,22 ,8 ,8 ,9 ,8 ,,,,22 ,,,,,,,,,6 ,2501,03.07.–07.07.,Forsa
2017-07-05,39 ,23 ,8 ,8 ,9 ,7 ,,,,21 ,,,,,,,,,6 ,2503,26.06.–30.06.,Forsa
2017-06-29,40 ,23 ,9 ,8 ,9 ,7 ,,,,,,,,,,,,,4 ,1507,26.06.–28.06.,Forsa
2017-06-28,40 ,23 ,9 ,7 ,9 ,7 ,,,,22 ,,,,,,,,,5 ,2502,19.06.–23.06.,Forsa
2017-06-21,39 ,23 ,8 ,8 ,10 ,7 ,,,,23 ,,,,,,,,,5 ,2505,12.06.–16.06.,Forsa
2017-06-13,38 ,24 ,8 ,9 ,8 ,7 ,,,,21 ,,,,,,,,,6 ,2004,06.06.–09.06.,Forsa
2017-06-07,39 ,24 ,8 ,8 ,8 ,7 ,,,,20 ,,,,,,,,,6 ,2501,29.05.–02.06.,Forsa
2017-05-31,38 ,25 ,7 ,9 ,8 ,7 ,,,,20 ,,,,,,,,,6 ,2001,22.05.–26.05.,Forsa
2017-05-23,39 ,25 ,7 ,9 ,8 ,7 ,,,,22 ,,,,,,,,,5 ,2502,15.05.–19.05.,Forsa
2017-05-17,38 ,26 ,7 ,8 ,8 ,7 ,,,,24 ,,,,,,,,,6 ,2506,08.05.–12.05.,Forsa
2017-05-10,36 ,29 ,7 ,7 ,8 ,7 ,,,,23 ,,,,,,,,,6 ,2004,02.05.–05.05.,Forsa
2017-05-03,36 ,28 ,8 ,7 ,8 ,8 ,,,,23 ,,,,,,,,,5 ,2502,24.04.–28.04.,Forsa
2017-04-26,36 ,30 ,7 ,6 ,8 ,9 ,,,,24 ,,,,,,,,,4 ,2002,18.04.–21.04.,Forsa
2017-04-19,36 ,30 ,6 ,6 ,9 ,8 ,,,,25 ,,,,,,,,,5 ,2007,10.04.–13.04.,Forsa
2017-04-11,36 ,30 ,7 ,6 ,8 ,8 ,,,,23 ,,,,,,,,,5 ,2502,03.04.–07.04.,Forsa
2017-04-04,36 ,29 ,7 ,5 ,9 ,8 ,,,,24 ,,,,,,,,,6 ,2504,27.03.–31.03.,Forsa
2017-03-29,34 ,32 ,7 ,6 ,8 ,7 ,,,,23 ,,,,,,,,,6 ,2501,20.03.–24.03.,Forsa
2017-03-22,34 ,31 ,7 ,6 ,7 ,9 ,,,,23 ,,,,,,,,,6 ,2504,13.03.–17.03.,Forsa
2017-03-15,33 ,32 ,7 ,6 ,7 ,9 ,,,,24 ,,,,,,,,,6 ,2505,06.03.–10.03.,Forsa
2017-03-08,33 ,32 ,8 ,6 ,7 ,8 ,,,,23 ,,,,,,,,,6 ,2502,27.02.–03.03.,Forsa
2017-03-01,33 ,31 ,8 ,7 ,7 ,9 ,,,,23 ,,,,,,,,,5 ,2500,20.02.–24.02.,Forsa
2017-02-22,34 ,31 ,7 ,6 ,8 ,8 ,,,,23 ,,,,,,,,,6 ,2502,13.02.–17.02.,Forsa
2017-02-15,34 ,31 ,7 ,5 ,8 ,9 ,,,,24 ,,,,,,,,,6 ,2502,05.02.–10.02.,Forsa
2017-02-08,34 ,31 ,8 ,5 ,8 ,10 ,,,,24 ,,,,,,,,,4 ,2501,30.01.–03.02.,Forsa
2017-02-01,35 ,26 ,8 ,6 ,9 ,11 ,,,,24 ,,,,,,,,,5 ,2502,23.01.–27.01.,Forsa
2017-01-25,37 ,21 ,10 ,6 ,9 ,12 ,,,,26 ,,,,,,,,,5 ,2504,16.01.–20.01.,Forsa
2017-01-18,38 ,21 ,9 ,6 ,9 ,11 ,,,,26 ,,,,,,,,,6 ,2503,09.01.–13.01.,Forsa
2017-01-11,37 ,20 ,10 ,6 ,9 ,12 ,,,,27 ,,,,,,,,,6 ,2501,02.01.–06.01.,Forsa
2017-01-04,37 ,21 ,10 ,6 ,9 ,12 ,,,,30 ,,,,,,,,,5 ,2001,27.12.–30.12.,Forsa
2016-12-28,38 ,20 ,10 ,5 ,9 ,12 ,,,,27 ,,,,,,,,,6 ,2504,19.12.–23.12.,Forsa
2016-12-20,36 ,22 ,10 ,6 ,9 ,11 ,,,,26 ,,,,,,,,,6 ,2502,12.12.–16.12.,Forsa
2016-12-14,37 ,21 ,10 ,6 ,9 ,11 ,,,,26 ,,,,,,,,,6 ,2506,05.12.–09.12.,Forsa
2016-12-07,36 ,22 ,11 ,6 ,10 ,10 ,,,,25 ,,,,,,,,,5 ,2501,28.11.–02.12.,Forsa
2016-11-30,37 ,22 ,10 ,5 ,9 ,11 ,,,,26 ,,,,,,,,,6 ,2503,21.11.–25.11.,Forsa
2016-11-23,36 ,23 ,10 ,5 ,10 ,10 ,,,,25 ,,,,,,,,,6 ,2505,14.11.–18.11.,Forsa
2016-11-16,35 ,23 ,11 ,6 ,10 ,10 ,,,,26 ,,,,,,,,,5 ,2503,07.11.–11.11.,Forsa
2016-11-09,34 ,23 ,11 ,6 ,10 ,11 ,,,,26 ,,,,,,,,,5 ,2503,31.10.–04.11.,Forsa
2016-11-02,34 ,22 ,11 ,7 ,10 ,11 ,,,,26 ,,,,,,,,,5 ,2503,24.10.–28.10.,Forsa
2016-10-26,35 ,22 ,11 ,6 ,9 ,12 ,,,,29 ,,,,,,,,,5 ,2504,17.10.–21.10.,Forsa
2016-10-19,34 ,22 ,11 ,6 ,9 ,12 ,,,,31 ,,,,,,,,,6 ,2505,10.10.–14.10.,Forsa
2016-10-12,34 ,22 ,11 ,6 ,10 ,12 ,,,,28 ,,,,,,,,,5 ,2004,04.10.–07.10.,Forsa
2016-10-05,33 ,22 ,11 ,6 ,10 ,13 ,,,,28 ,,,,,,,,,5 ,2503,26.09.–30.09.,Forsa
2016-09-28,33 ,23 ,10 ,6 ,9 ,14 ,,,,25 ,,,,,,,,,5 ,2506,19.09.–23.09.,Forsa
2016-09-21,33 ,23 ,11 ,6 ,8 ,13 ,,,,26 ,,,,,,,,,6 ,2504,12.09.–16.09.,Forsa
2016-09-14,32 ,23 ,11 ,6 ,8 ,13 ,,,,28 ,,,,,,,,,7 ,2501,05.09.–09.09.,Forsa
2016-09-07,33 ,22 ,12 ,7 ,8 ,12 ,,,,28 ,,,,,,,,,6 ,2501,29.08.–02.09.,Forsa
2016-08-31,33 ,22 ,12 ,6 ,9 ,12 ,,,,29 ,,,,,,,,,6 ,2503,22.08.–26.08.,Forsa
2016-08-24,35 ,22 ,12 ,6 ,9 ,10 ,,,,29 ,,,,,,,,,6 ,2504,15.08.–19.08.,Forsa
2016-08-17,36 ,21 ,13 ,6 ,9 ,9 ,,,,29 ,,,,,,,,,6 ,2501,08.08.–12.08.,Forsa
2016-08-10,36 ,21 ,13 ,5 ,10 ,9 ,,,,28 ,,,,,,,,,6 ,2501,01.08.–05.08.,Forsa
2016-08-03,35 ,23 ,12 ,6 ,9 ,9 ,,,,27 ,,,,,,,,,6 ,2508,25.07.–29.07.,Forsa
2016-07-26,35 ,22 ,13 ,6 ,9 ,9 ,,,,28 ,,,,,,,,,6 ,2508,18.07.–22.07.,Forsa
2016-07-20,35 ,22 ,12 ,7 ,9 ,9 ,,,,28 ,,,,,,,,,6 ,2502,11.07.–15.07.,Forsa
2016-07-13,36 ,23 ,12 ,6 ,9 ,8 ,,,,27 ,,,,,,,,,6 ,2503,04.07.–08.07.,Forsa
2016-07-06,35 ,21 ,13 ,6 ,10 ,9 ,,,,27 ,,,,,,,,,6 ,2504,27.06.–01.07.,Forsa
2016-06-28,34 ,22 ,12 ,6 ,9 ,10 ,,,,29 ,,,,,,,,,7 ,2501,20.06.–24.06.,Forsa
2016-06-22,33 ,21 ,13 ,6 ,9 ,11 ,,,,29 ,,,,,,,,,7 ,2503,13.06.–17.06.,Forsa
2016-06-15,33 ,21 ,13 ,6 ,10 ,11 ,,,,30 ,,,,,,,,,6 ,2505,06.06.–10.06.,Forsa
2016-06-08,34 ,21 ,13 ,7 ,10 ,10 ,,,,29 ,,,,,,,,,5 ,2501,30.05.–03.06.,Forsa
2016-06-01,34 ,21 ,13 ,6 ,9 ,10 ,,,,29 ,,,,,,,,,7 ,2502,23.05.–27.05.,Forsa
2016-05-24,33 ,20 ,14 ,6 ,9 ,12 ,,,,30 ,,,,,,,,,6 ,2006,17.05.–20.05.,Forsa
2016-05-17,34 ,19 ,14 ,7 ,9 ,11 ,,,,29 ,,,,,,,,,6 ,2501,09.05.–13.05.,Forsa
2016-05-11,34 ,21 ,13 ,8 ,9 ,10 ,,,,27 ,,,,,,,,,5 ,2002,02.05.–06.05.,Forsa
2016-05-03,34 ,21 ,13 ,8 ,9 ,9 ,,,,28 ,,,,,,,,,6 ,2501,25.04.–29.04.,Forsa
2016-04-27,33 ,22 ,13 ,8 ,9 ,10 ,,,,28 ,,,,,,,,,5 ,2502,18.04.–22.04.,Forsa
2016-04-20,34 ,21 ,13 ,7 ,9 ,11 ,,,,29 ,,,,,,,,,5 ,2504,11.04.–15.04.,Forsa
2016-04-13,34 ,21 ,14 ,7 ,9 ,10 ,,,,29 ,,,,,,,,,5 ,2506,04.04.–08.04.,Forsa
2016-04-06,35 ,21 ,13 ,7 ,8 ,10 ,,,,27 ,,,,,,,,,6 ,2004,29.03.–01.04.,Forsa
2016-03-30,36 ,20 ,13 ,7 ,8 ,10 ,,,,29 ,,,,,,,,,6 ,2005,21.03.–24.03.,Forsa
2016-03-22,35 ,20 ,13 ,6 ,8 ,13 ,,,,30 ,,,,,,,,,5 ,2501,14.03.–18.03.,Forsa
2016-03-16,35 ,22 ,10 ,7 ,10 ,11 ,,,,34 ,,,,,,,,,5 ,2505,07.03.–11.03.,Forsa
2016-03-09,35 ,23 ,11 ,6 ,9 ,10 ,,,,33 ,,,,,,,,,6 ,2501,29.02.–04.03.,Forsa
2016-03-02,35 ,24 ,10 ,6 ,10 ,9 ,,,,34 ,,,,,,,,,6 ,2503,22.02.–26.02.,Forsa
2016-02-24,35 ,24 ,10 ,6 ,10 ,10 ,,,,34 ,,,,,,,,,5 ,2502,15.02.–19.02.,Forsa
2016-02-17,35 ,23 ,11 ,6 ,10 ,9 ,,,,35 ,,,,,,,,,6 ,2501,08.02.–12.02.,Forsa
2016-02-10,36 ,24 ,10 ,5 ,9 ,10 ,,,,35 ,,,,,,,,,6 ,2500,01.02.–05.02.,Forsa
2016-02-03,36 ,24 ,10 ,5 ,9 ,10 ,,,,34 ,,,,,,,,,6 ,2501,25.01.–29.01.,Forsa
2016-01-27,36 ,24 ,10 ,5 ,10 ,10 ,,,,36 ,,,,,,,,,5 ,2505,18.01.–22.01.,Forsa
2016-01-19,37 ,23 ,10 ,5 ,9 ,10 ,,,,36 ,,,,,,,,,6 ,2501,11.01.–15.01.,Forsa
2016-01-13,38 ,23 ,10 ,5 ,10 ,9 ,,,,35 ,,,,,,,,,5 ,2503,04.01.–08.01.,Forsa
2016-01-06,38 ,23 ,10 ,5 ,10 ,8 ,,,,32 ,,,,,,,,,6 ,1503,28.12.–30.12.,Forsa
2015-12-29,38 ,23 ,10 ,5 ,10 ,8 ,,,,33 ,,,,,,,,,6 ,1501,21.12.–23.12.,Forsa
2015-12-22,39 ,24 ,10 ,4 ,10 ,8 ,,,,34 ,,,,,,,,,5 ,2504,14.12.–18.12.,Forsa
2015-12-15,39 ,24 ,11 ,4 ,9 ,8 ,,,,35 ,,,,,,,,,5 ,2502,07.12.–11.12.,Forsa
2015-12-09,38 ,24 ,10 ,4 ,9 ,8 ,,,,36 ,,,,,,,,,7 ,2506,30.11.–04.12.,Forsa
2015-12-02,39 ,24 ,10 ,5 ,9 ,6 ,,,,33 ,,,,,,,,,7 ,2501,23.11.–27.11.,Forsa
2015-11-25,39 ,24 ,10 ,5 ,9 ,7 ,,,,33 ,,,,,,,,,6 ,2502,16.11.–22.11.,Forsa
2015-11-17,36 ,25 ,10 ,5 ,9 ,8 ,,,,32 ,,,,,,,,,7 ,2504,09.11.–13.11.,Forsa
2015-11-11,38 ,25 ,10 ,5 ,8 ,7 ,,,,32 ,,,,,,,,,7 ,2503,02.11.–06.11.,Forsa
2015-11-04,36 ,24 ,11 ,5 ,9 ,7 ,,,,34 ,,,,,,,,,8 ,2504,26.10.–30.10.,Forsa
2015-10-28,36 ,24 ,11 ,6 ,9 ,6 ,,,,34 ,,,,,,,,,8 ,2501,19.10.–23.10.,Forsa
2015-10-21,38 ,24 ,11 ,4 ,10 ,7 ,,,,34 ,,,,,,,,,6 ,2502,12.10.–16.10.,Forsa
2015-10-14,38 ,25 ,10 ,5 ,9 ,7 ,,,,34 ,,,,,,,,,6 ,2502,05.10.–09.10.,Forsa
2015-10-07,39 ,25 ,9 ,5 ,9 ,7 ,,,,33 ,,,,,,,,,6 ,2505,28.09.–02.10.,Forsa
2015-09-30,40 ,24 ,10 ,5 ,10 ,5 ,,,,32 ,,,,,,,,,6 ,2506,21.09.–25.09.,Forsa
2015-09-23,40 ,24 ,10 ,5 ,10 ,4 ,,,,29 ,,,,,,,,,7 ,2501,14.09.–18.09.,Forsa
2015-09-16,41 ,24 ,10 ,4 ,10 ,4 ,,,,29 ,,,,,,,,,7 ,2501,07.09.–11.09.,Forsa
2015-09-09,41 ,24 ,10 ,4 ,10 ,4 ,,,,30 ,,,,,,,,,7 ,2503,31.08.–04.09.,Forsa
2015-09-02,40 ,24 ,11 ,5 ,11 ,3 ,,,,30 ,,,,,,,,,6 ,2504,24.08.–28.08.,Forsa
2015-08-26,41 ,23 ,10 ,4 ,11 ,4 ,,,,30 ,,,,,,,,,7 ,2500,17.08.–21.08.,Forsa
2015-08-19,43 ,23 ,10 ,4 ,10 ,3 ,,,,30 ,,,,,,,,,7 ,2500,10.08.–14.08.,Forsa
2015-08-12,43 ,23 ,10 ,5 ,9 ,3 ,,,,30 ,,,,,,,,,7 ,2500,03.08.–07.08.,Forsa
2015-08-05,41 ,24 ,10 ,5 ,9 ,3 ,,,,29 ,,,,,,,,,8 ,2501,27.07.–31.07.,Forsa
2015-07-29,42 ,23 ,10 ,4 ,10 ,3 ,,,,,,,,,,,,,8 ,2501,20.07.–24.07.,Forsa
2015-07-22,41 ,24 ,10 ,5 ,10 ,4 ,,,,28 ,,,,,,,,,6 ,2501,13.07.–17.07.,Forsa
2015-07-14,42 ,23 ,11 ,4 ,10 ,4 ,,,,28 ,,,,,,,,,6 ,2503,06.07.–10.07.,Forsa
2015-07-08,42 ,23 ,11 ,5 ,10 ,4 ,,,,27 ,,,,,,,,,5 ,2502,29.06.–03.07.,Forsa
2015-07-01,42 ,23 ,10 ,5 ,10 ,4 ,,,,29 ,,,,,,,,,6 ,2505,22.06.–26.06.,Forsa
2015-06-24,41 ,23 ,10 ,5 ,10 ,4 ,,,,28 ,,,,,,,,,7 ,2501,15.06.–19.06.,Forsa
2015-06-17,41 ,23 ,11 ,5 ,9 ,5 ,,,,29 ,,,,,,,,,6 ,2502,08.06.–12.06.,Forsa
2015-06-10,41 ,24 ,10 ,6 ,9 ,4 ,,,,27 ,,,,,,,,,6 ,2504,01.06.–05.06.,Forsa
2015-06-02,40 ,23 ,10 ,6 ,10 ,5 ,,,,27 ,,,,,,,,,6 ,2502,26.05.–29.05.,Forsa
2015-05-27,39 ,23 ,11 ,7 ,9 ,4 ,,,,29 ,,,,,,,,,7 ,2503,18.05.–22.05.,Forsa
2015-05-20,40 ,22 ,11 ,6 ,9 ,5 ,,,,28 ,,,,,,,,,7 ,2003,11.05.–15.05.,Forsa
2015-05-12,41 ,23 ,12 ,4 ,9 ,5 ,,,,29 ,,,,,,,,,6 ,2502,04.05.–08.05.,Forsa
2015-05-06,42 ,24 ,10 ,4 ,9 ,4 ,,,,30 ,,,,,,,,,7 ,2001,27.04.–30.04.,Forsa
2015-04-29,42 ,24 ,10 ,4 ,9 ,4 ,,,,29 ,,,,,,,,,7 ,2506,20.04.–24.04.,Forsa
2015-04-22,42 ,24 ,10 ,4 ,8 ,6 ,,,,28 ,,,,,,,,,6 ,2502,13.04.–17.04.,Forsa
2015-04-15,42 ,24 ,10 ,5 ,8 ,5 ,,,,29 ,,,,,,,,,6 ,2004,07.04.–10.04.,Forsa
2015-04-08,42 ,23 ,10 ,4 ,9 ,6 ,,,,28 ,,,,,,,,,6 ,2001,30.03.–02.04.,Forsa
2015-03-31,42 ,23 ,10 ,4 ,9 ,6 ,,,,29 ,,,,,,,,,6 ,2505,23.03.–27.03.,Forsa
2015-03-25,41 ,24 ,10 ,5 ,8 ,5 ,,,,28 ,,,,,,,,,7 ,2501,16.03.–20.03.,Forsa
2015-03-18,41 ,24 ,9 ,5 ,9 ,6 ,,,,28 ,,,,,,,,,6 ,2500,09.03.–13.03.,Forsa
2015-03-11,41 ,24 ,9 ,5 ,9 ,6 ,,,,30 ,,,,,,,,,6 ,2504,02.03.–06.03.,Forsa
2015-03-04,41 ,24 ,9 ,5 ,9 ,7 ,,,,29 ,,,,,,,,,5 ,2502,23.02.–27.02.,Forsa
2015-02-25,42 ,24 ,9 ,5 ,9 ,6 ,,,,28 ,,,,,,,,,5 ,2501,16.02.–20.02.,Forsa
2015-02-18,43 ,23 ,10 ,5 ,8 ,5 ,,,,29 ,,,,,,,,,6 ,2502,09.02.–13.02.,Forsa
2015-02-11,42 ,23 ,10 ,5 ,9 ,6 ,,,,29 ,,,,,,,,,5 ,2503,02.02.–06.02.,Forsa
2015-02-04,42 ,23 ,10 ,4 ,10 ,5 ,,,,30 ,,,,,,,,,6 ,2510,26.01.–30.01.,Forsa
2015-01-28,42 ,23 ,10 ,3 ,9 ,6 ,,,,29 ,,,,,,,,,7 ,2015,19.01.–23.01.,Forsa
2015-01-21,42 ,22 ,10 ,3 ,10 ,6 ,,,,28 ,,,,,,,,,7 ,2502,12.01.–16.01.,Forsa
2015-01-14,42 ,22 ,10 ,4 ,10 ,6 ,,,,28 ,,,,,,,,,6 ,2504,05.01.–09.01.,Forsa
2015-01-07,42 ,22 ,11 ,3 ,10 ,5 ,,,,29 ,,,,,,,,,7 ,1002,02.01.–05.01.,Forsa
2015-01-01,42 ,23 ,10 ,2 ,11 ,5 ,,,,30 ,,,,,,,,,7 ,2504,15.12.–19.12.,Forsa
2014-12-16,43 ,23 ,10 ,2 ,10 ,5 ,,,,29 ,,,,,,,,,7 ,2504,08.12.–12.12.,Forsa
2014-12-10,41 ,24 ,11 ,2 ,9 ,6 ,,,,29 ,,,,,,,,,7 ,2503,01.12.–05.12.,Forsa
2014-12-03,41 ,24 ,11 ,2 ,9 ,6 ,,,,29 ,,,,,,,,,7 ,2502,24.11.–28.11.,Forsa
2014-11-26,42 ,23 ,10 ,2 ,10 ,6 ,,,,29 ,,,,,,,,,7 ,2501,17.11.–21.11.,Forsa
2014-11-19,42 ,22 ,10 ,3 ,9 ,7 ,,,,28 ,,,,,,,,,7 ,2501,10.11.–14.11.,Forsa
2014-11-12,41 ,23 ,9 ,3 ,10 ,8 ,,,,29 ,,,,,,,,,6 ,2502,03.11.–07.11.,Forsa
2014-11-05,41 ,22 ,10 ,3 ,9 ,8 ,,,,28 ,,,,,,,,,7 ,2504,27.10.–31.10.,Forsa
2014-10-29,41 ,23 ,10 ,2 ,9 ,8 ,,,,28 ,,,,,,,,,7 ,2504,20.10.–24.10.,Forsa
2014-10-22,41 ,24 ,9 ,2 ,9 ,8 ,,,,27 ,,,,,,,,,7 ,2504,13.10.–17.10.,Forsa
2014-10-15,40 ,23 ,10 ,3 ,9 ,8 ,,,,28 ,,,,,,,,,7 ,2505,06.10.–10.10.,Forsa
2014-10-07,41 ,23 ,10 ,2 ,9 ,8 ,,,,28 ,,,,,,,,,7 ,2004,29.09.–02.10.,Forsa
2014-10-01,42 ,23 ,9 ,2 ,8 ,9 ,,,,27 ,,,,,,,,,7 ,2501,22.09.–26.09.,Forsa
2014-09-23,42 ,22 ,8 ,2 ,9 ,10 ,,,,28 ,,,,,,,,,7 ,2501,15.09.–19.09.,Forsa
2014-09-17,41 ,24 ,9 ,3 ,9 ,7 ,,,,25 ,,,,,,,,,7 ,2503,08.09.–12.09.,Forsa
2014-09-10,42 ,23 ,9 ,3 ,9 ,7 ,,,,26 ,,,,,,,,,7 ,2502,01.09.–05.09.,Forsa
2014-09-03,41 ,24 ,10 ,3 ,10 ,5 ,,,,27 ,,,,,,,,,7 ,2504,25.08.–29.08.,Forsa
2014-08-27,42 ,24 ,10 ,3 ,9 ,5 ,,,,26 ,,,,,,,,,7 ,2504,18.08.–22.08.,Forsa
2014-08-20,42 ,24 ,10 ,3 ,9 ,5 ,,,,27 ,,,,,,,,,7 ,2502,11.08.–15.08.,Forsa
2014-08-13,42 ,24 ,10 ,4 ,9 ,5 ,,,,26 ,,,,,,,,,6 ,2500,04.08.–08.08.,Forsa
2014-08-06,43 ,24 ,9 ,4 ,9 ,5 ,,,,27 ,,,,,,,,,6 ,2501,28.07.–01.08.,Forsa
2014-07-30,43 ,22 ,10 ,3 ,10 ,5 ,,,,27 ,,,,,,,,,7 ,2501,21.07.–25.07.,Forsa
2014-07-23,43 ,22 ,10 ,3 ,10 ,5 ,,,,25 ,,,,,,,,,7 ,2505,14.07.–18.07.,Forsa
2014-07-16,41 ,23 ,11 ,3 ,9 ,6 ,,,,25 ,,,,,,,,,7 ,2503,07.07.–11.07.,Forsa
2014-07-09,41 ,23 ,11 ,3 ,9 ,6 ,,,,26 ,,,,,,,,,7 ,2014,30.06.–04.07.,Forsa
2014-07-02,41 ,23 ,10 ,4 ,9 ,7 ,,,,25 ,,,,,,,,,6 ,2502,23.06.–27.06.,Forsa
2014-06-25,41 ,23 ,10 ,4 ,9 ,7 ,,,,26 ,,,,,,,,,6 ,2504,16.06.–20.06.,Forsa
2014-06-17,39 ,23 ,10 ,4 ,10 ,7 ,,,,26 ,,,,,,,,,7 ,2001,10.06.–13.06.,Forsa
2014-06-11,39 ,23 ,9 ,4 ,10 ,8 ,,,,26 ,,,,,,,,,7 ,2501,02.06.–06.06.,Forsa
2014-06-04,38 ,23 ,10 ,4 ,10 ,8 ,,,,28 ,,,,,,,,,7 ,2002,26.05.–30.05.,Forsa
2014-05-27,40 ,25 ,10 ,4 ,10 ,6 ,,,,,,,,,,,,,5 ,2503,19.05.–23.05.,Forsa
2014-05-21,40 ,24 ,10 ,4 ,10 ,6 ,,,,32 ,,,,,,,,,6 ,2501,12.05.–16.05.,Forsa
2014-05-14,40 ,24 ,10 ,4 ,10 ,6 ,,,,32 ,,,,,,,,,6 ,2504,05.05.–09.05.,Forsa
2014-05-07,41 ,23 ,10 ,4 ,10 ,5 ,,,,32 ,,,,,,,,,7 ,2001,28.04.–02.05.,Forsa
2014-04-29,41 ,24 ,10 ,4 ,9 ,6 ,,,,31 ,,,,,,,,,6 ,2002,22.04.–25.04.,Forsa
2014-04-23,41 ,24 ,10 ,4 ,10 ,5 ,,,,,,,,,,,,,6 ,2002,14.04.–17.04.,Forsa
2014-04-15,41 ,23 ,10 ,4 ,10 ,6 ,,,,,,,,,,,,,6 ,2501,07.04.–11.04.,Forsa
2014-04-09,42 ,23 ,10 ,4 ,10 ,5 ,,,,,,,,,,,,,6 ,2502,31.03.–04.04.,Forsa
2014-04-02,42 ,23 ,9 ,4 ,10 ,6 ,,,,,,,,,,,,,6 ,2501,24.03.–28.03.,Forsa
2014-03-26,41 ,23 ,10 ,4 ,10 ,5 ,,,,,,,,,,,,,7 ,2502,17.03.–21.03.,Forsa
2014-03-19,42 ,23 ,9 ,4 ,10 ,5 ,,,,,,,,,,,,,7 ,2500,10.03.–14.03.,Forsa
2014-03-12,42 ,23 ,9 ,4 ,10 ,5 ,,,,,,,,,,,,,7 ,2503,03.03.–07.03.,Forsa
2014-03-05,40 ,22 ,10 ,4 ,11 ,6 ,,,,,,,,,,,,,7 ,2500,24.02.–28.02.,Forsa
2014-02-26,41 ,22 ,10 ,5 ,10 ,5 ,,,,,,,,,,,,,7 ,2502,17.02.–21.02.,Forsa
2014-02-19,40 ,24 ,10 ,4 ,10 ,5 ,,,,,,,,,,,,,7 ,2502,10.02.–14.02.,Forsa
2014-02-12,41 ,24 ,10 ,4 ,10 ,4 ,,,,,,,,,,,,,7 ,2502,03.02.–07.02.,Forsa
2014-02-05,42 ,24 ,10 ,4 ,9 ,4 ,,,,,,,,,,,,,7 ,2501,27.01.–31.01.,Forsa
2014-01-29,42 ,23 ,11 ,4 ,9 ,4 ,,,,,,,,,,,,,7 ,2503,20.01.–24.01.,Forsa
2014-01-22,41 ,23 ,10 ,5 ,10 ,4 ,,,,,,,,,,,,,7 ,2502,13.01.–17.01.,Forsa
2014-01-15,40 ,23 ,10 ,5 ,10 ,5 ,,,,,,,,,,,,,7 ,2503,06.01.–10.01.,Forsa
2014-01-08,41 ,23 ,10 ,5 ,10 ,5 ,,,,,,,,,,,,,6 ,1003,02.01.–03.01.,Forsa
2014-01-01,42 ,24 ,10 ,5 ,10 ,4 ,,,,,,,,,,,,,5 ,2508,16.12.–20.12.,Forsa
2013-12-17,42 ,24 ,9 ,4 ,10 ,5 ,,,,,,,,,,,,,6 ,2505,09.12.–13.12.,Forsa
2013-12-11,43 ,24 ,9 ,3 ,10 ,5 ,,,,,,,,,,,,,6 ,2504,02.12.–06.12.,Forsa
2013-12-04,42 ,23 ,10 ,3 ,10 ,5 ,,,,,,,,,,,,,7 ,2507,25.11.–29.11.,Forsa
2013-11-27,42 ,23 ,9 ,3 ,10 ,5 ,,,,,,,,,,,,,,2500,18.11.–22.11.,Forsa
2013-11-20,41 ,24 ,10 ,4 ,10 ,5 ,,,,,,,,,,,,,6 ,2501,11.11.–15.11.,Forsa
2013-11-13,41 ,24 ,9 ,4 ,10 ,5 ,,,,,,,,,,,,,7 ,2501,04.11.–08.11.,Forsa
2013-11-06,42 ,25 ,9 ,3 ,9 ,5 ,,,,,,,,,,,,,7 ,2500,28.10.–01.11.,Forsa
2013-10-30,42 ,24 ,9 ,4 ,9 ,5 ,,,,,,,,,,,,,7 ,2501,21.10.–25.10.,Forsa
2013-10-23,43 ,25 ,8 ,4 ,9 ,5 ,,,,,,,,,,,,,6 ,2500,14.10.–18.10.,Forsa
2013-10-16,44 ,24 ,8 ,4 ,8 ,6 ,,,,25 ,,,,,,,,,6 ,2501,07.10.–11.10.,Forsa
2013-10-09,45 ,24 ,8 ,3 ,8 ,6 ,,,,27 ,,,,,,,,,6 ,2000,30.09.–04.10.,Forsa
2013-10-01,42 ,25 ,8 ,4 ,9 ,5 ,,,,28 ,,,,,,,,,7 ,2499,23.09.–27.09.,Forsa
